sensor_type_id,habitat,location_lat,location_long,timestamp,update_ts,visible,deployment_id,event_id,tag_id,sensor_type,tag_local_identifier,location_long.1,location_lat.1
653,ROCKCULVERT,30.0343611111111,-90.2618611111111,2019-06-27T19:06:00Z,2019-10-31 15:17:22.848,true,997853375,12824096382,997203015,GPS,8,-90.2618611111111,30.0343611111111
653,MUD,30.0367777777778,-90.2617222222222,2019-07-01T13:51:00Z,2019-10-31 15:17:22.848,true,997853375,12824096385,997203015,GPS,8,-90.2617222222222,30.0367777777778
653,SUBSURFACE,30.0367777777778,-90.2617222222222,2019-07-03T04:56:00Z,2019-10-31 15:17:22.848,true,997853375,12824096391,997203015,GPS,8,-90.2617222222222,30.0367777777778
653,MUD,30.0373611111111,-90.2616666666667,2019-07-08T12:32:00Z,2019-10-31 15:17:22.848,true,997853375,12824096394,997203015,GPS,8,-90.2616666666667,30.0373611111111
653,ND,30.0385277777778,-90.2614722222222,2019-07-16T13:42:00Z,2019-10-31 15:17:22.848,true,997853375,12824096402,997203015,GPS,8,-90.2614722222222,30.0385277777778
653,ND,30.0364144444444,-90.2616686111111,2019-08-13T15:15:00Z,2019-10-31 15:17:22.848,true,997853375,12824096418,997203015,GPS,8,-90.2616686111111,30.0364144444444
653,SUBSURFACE,30.0360563888889,-90.2617525,2019-08-23T12:56:00Z,2019-10-31 15:17:22.848,true,997853375,12824096423,997203015,GPS,8,-90.2617525,30.0360563888889
653,ND,30.0364244444444,-90.2616519444444,2019-09-15T18:40:00Z,2019-10-31 15:17:22.848,true,997853375,12824096445,997203015,GPS,8,-90.2616519444444,30.0364244444444
653,ND,30.0364152777778,-90.2616580555556,2019-10-02T13:51:00Z,2019-10-31 15:17:22.848,true,997853375,12824096456,997203015,GPS,9,-90.2616580555556,30.0364152777778
653,ND,30.0364152777778,-90.2616580555556,2019-10-10T13:22:00Z,2019-10-31 15:17:22.848,true,997853375,12824096463,997203015,GPS,10,-90.2616580555556,30.0364152777778
653,,30.0368055555556,-90.2616944444444,2019-03-09T02:20:00Z,2019-10-31 15:17:22.848,true,997853384,12824096252,997203018,GPS,11,-90.2616944444444,30.0368055555556
653,,30.0363055555556,-90.2617777777778,2019-03-09T02:31:00Z,2019-10-31 15:17:22.848,true,997853410,12824096254,997203021,GPS,13,-90.2617777777778,30.0363055555556
653,,30.0363055555556,-90.2617777777778,2019-03-10T18:10:00Z,2019-10-31 15:17:22.848,true,997853410,12824096257,997203021,GPS,12,-90.2617777777778,30.0363055555556
653,,30.0355277777778,-90.2617777777778,2019-03-18T23:00:00Z,2019-10-31 15:17:22.848,true,997853410,12824096262,997203021,GPS,14,-90.2617777777778,30.0355277777778
653,ROCK,30.0361666666667,-90.2617777777778,2019-04-06T16:06:00Z,2019-10-31 15:17:22.848,true,997853410,12824096274,997203021,GPS,15,-90.2617777777778,30.0361666666667
653,MUD,30.0358888888889,-90.2617777777778,2019-04-09T15:25:00Z,2019-10-31 15:17:22.848,true,997853410,12824096282,997203021,GPS,20,-90.2617777777778,30.0358888888889
653,MUD,30.0354444444444,-90.2615833333333,2019-04-12T17:55:00Z,2019-10-31 15:17:22.848,true,997853410,12824096283,997203021,GPS,21,-90.2615833333333,30.0354444444444
653,,30.0355,-90.2618333333333,2019-04-22T14:33:00Z,2019-10-31 15:17:22.848,true,997853410,12824096290,997203021,GPS,22,-90.2618333333333,30.0355
653,SUBSURFACE,30.0356666666667,-90.2618055555556,2019-05-02T14:23:00Z,2019-10-31 15:17:22.848,true,997853410,12824096295,997203021,GPS,23,-90.2618055555556,30.0356666666667
653,SUBSURFACE,30.0356388888889,-90.2618333333333,2019-05-14T17:40:00Z,2019-10-31 15:17:22.848,true,997853410,12824096308,997203021,GPS,23,-90.2618333333333,30.0356388888889
653,SUBSURFACE,30.0355,-90.2618333333333,2019-05-23T12:36:00Z,2019-10-31 15:17:22.848,true,997853410,12824096317,997203021,GPS,23,-90.2618333333333,30.0355
653,SUBSURFACE,30.0357777777778,-90.2617777777778,2019-05-30T02:46:00Z,2019-10-31 15:17:22.848,true,997853410,12824096325,997203021,GPS,23,-90.2617777777778,30.0357777777778
653,SUBSURFACE,30.0355555555556,-90.2618333333333,2019-06-04T23:08:00Z,2019-10-31 15:17:22.848,true,997853410,12824096339,997203021,GPS,23,-90.2618333333333,30.0355555555556
653,ND,30.0358333333333,-90.2617222222222,2019-06-13T00:15:00Z,2019-10-31 15:17:22.848,true,997853410,12824096355,997203021,GPS,23,-90.2617222222222,30.0358333333333
653,ND,30.0358055555556,-90.2617777777778,2019-06-19T17:30:00Z,2019-10-31 15:17:22.848,true,997853410,12824096363,997203021,GPS,23,-90.2617777777778,30.0358055555556
